丹大城际铁路,哈大客运专线，京哈高速线沈哈段，沈大高速线,秦沈客运专线,"津秦高速铁路,津秦客运专线",天津至东营铁路,东营至潍坊铁路,济南至青岛高速铁路，济青高铁，胶济高铁,青荣城际铁路,青连铁路,连盐铁路,盐通铁路,"沪通铁路,沪通线","沪杭客运专线,沪昆高速铁路上海至杭州段","杭甬客运专线,杭福深客运专线杭州至宁波段","甬台温铁路,杭福深线宁波至温州段","温福铁路,沪深铁路温州至福州段","福厦铁路,杭福深铁路福州至厦门段","厦深铁路,杭福深高速铁路厦门至深圳段","深湛铁路,前名深茂铁路,广东西部沿海高速铁路深湛段",茂湛铁路,合湛铁路,钦北铁路,"钦防铁路,广西沿海铁路钦州北至防城港段扩能改造工程",潍莱客运专线,京沪高速铁路,"宁杭客运专线,宁杭高速铁路",合蚌客运专线,商合杭客运专线（合肥-杭州段）,东线,京津城际铁路,天津至东营铁路,东营至潍坊铁路,潍坊至临沂铁路,临沂至淮安铁路,连镇铁路（淮安-扬州段）,宁启铁路（扬州-南通段）,沪通铁路,京雄城际铁路,雄商客运专线,商杭客运专线,合安九客运专线,阜冈九客运专线,昌九城际线,昌赣客运专线,赣深客运专线,广深港高速铁路,"合福客运专线,京台高速铁路合肥至福州段",昌福铁路,哈大客运专线,京沈客运专线,京石客运专线,石武客运专线,武广客运专线,广深港高速铁路,广珠城际铁路,珠海至澳门铁路,京包铁路,"大西客运专线,大西高铁",太焦高速铁路,"郑焦城际铁路,郑焦铁路",焦洛城际铁路,郑万高速铁路,洛平城际铁路,襄阳至宜昌铁路,宜昌至常德铁路,长益常城际铁路,益阳至邵阳铁路,邵阳至永州铁路,衡柳铁路,湘桂铁路,柳南城际铁路,京雄铁路,保忻客运专线,大西客运专线,西成客运专线, 蓉昆高铁,渝昆高速铁路,京包铁路,大西客运专线,包西铁路,渝西高速铁路,渝贵铁路,贵南客运专线, 南钦铁路,钦北高速铁路,合湛铁路,粤海铁路,海南东环铁路,海南西环高速铁路,西银铁路,成兰铁路,成贵客运专线,贵广客运专线,牡绥铁路,哈牡客运专线,"哈齐高速铁路,哈齐客运专线",齐齐哈尔至满洲里铁路,京张城际铁路,呼张客运专线,"集包铁路第二双线,集包铁路",包兰铁路,胶济客运专线,济青高速铁路,石济客运专线,石太客运专线,太中银铁路,连徐客运专线,郑徐客运专线,郑西客运专线,西宝客运专线,宝兰客运专线,兰新铁路第二双线,成渝客运专线,宁安客运专线,安庆铁路,合九铁路,武九客运专线,汉宜铁路,宜万铁路,渝利铁路,遂渝铁路,遂成铁路,沪杭客运专线,杭长客运专线,长昆客运专线,龙厦铁路,赣瑞龙铁路,赣州至长沙铁路,渝长客运专线,南广铁路,南昆客运专线
,瓦房店西站,,,,,,,,,,,,,,,,,黄略,湛江西2场,,,,,无锡东,,,合肥,,,,,,,,临江站,,,,,合肥南站,,,,,,闽清北,杜坞站,,沈阳站,,,,,十字门 ,,辛庄子站,襄汾西站,,,,,,,,,,,香兰北,进德,,,,,广汉北站,,,,,黄陵南,,,,,,,太坡站,,,,渭源站,白云站,佛山西站,,,,,,,,杜家台站,,,,,定边,,,,,,石板墩南,,,,宿松站,,,鱼背山站,,,,,长沙南,盘县,,,,,,昆明南站
,普湾站,,,,,,,,,,,,,,,,,湛江西Ⅰ场,塘口站,,,,,苏州北,,,肥东,,,,,,,,启东站,,,,,合肥西站 ,,,,,,福州,福州站,,沈阳南站,,,,,金融,,宣化站,侯马西站,,,,,,,,,,,鹧鸪江,来宾,,,,,青白江东站,,,,,北塬,,,,,,,叉河站,,,,兰州东站,贵阳东站,广州南站,,,,,,,,生丰站,,,,,盐池,,,,,,柳园南,,,,水码站,,,柑子园站,,,,,@@,富源北,,,,,,洛羊镇站
,大连北站,,,,,,,,,,,,,,,,,湛江西Ⅱ场 ,黄略站,,,,,昆山南,,,巢湖北,,,,,,,,吕四站,,,,,肥西站,,,,,,,莆田站,,@@,,,,,横琴,,沙岭子东站,闻喜西站,,,,,,,,,,,青茅,黎塘,,,,,新都东站,,,,,西社,,,,,,,@@,,,,,@@,@@,,,,,,,,临河站,,,,,灵武,,,,,,大泉南,,,,黄梅站,,,五桥站,,,,,杭州东,曲靖北,,,,,,昆明东站
,大连站,,,,,,,,,,,,,,,,,@@,塘缀站,,,,,上海虹桥,,,巢湖东 ,,,,,,,,,,,,,,,,,,,,@@,,沈阳北站,,,,,长隆公园,,沙岭子站,运城北站,,,,,,,,,,,柳州西,邕宁,,,,,成都东站,,,,,蒲城东 ,,,,,,,塘口站,,,,,乐山站,桂林西站,,,,,,,,李玉站,,,,,银川,,,,,,红柳河南,,,,濯港站,,,万州站,,,,,杭州南,嵩明,,,,,,昆明站
,,,,,,,,,,,,,,,,,,新会,吴川站,,,,,,,,含山西,,,,,,,,,,,,,,,,,,,,乐化站,,沈阳站,,,,,鹤洲南,,张家口南站,永济北站,,,,,,,,,,,柳州,南宁东,,,,,@@,,,,,张桥,,,,,,,湛江西站Ⅱ场,,,,,峨眉站,桂林北站,,,,,,,,蓿_站,,,,,黄羊湾,,,,,,思甜南,,,,孔垄站,,,,,,,,,昆明南,,,,,,
,,,,,,,,,,,,,,,,,,江门,,,,,,,,,芜湖北,,,,,,,,,,,,,,,,,,,,南昌北站,,@@,,,,,三灶,,孔家庄站,大荔站,,,,,,,,,,,@@,南宁 ,,,,,西安站,,,,,何寨,,,,,,,,,,,,峨眉山站,@@,,,,,,,,脑高站,,,,,,,,,,,烟墩东,,,,小池口站,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,@@,,,,,,,,,芜湖 ,,,,,,,,,,,,,,,,,,,,@@,,沈阳西站,,,,,珠海机场,,王玉庄站,渭南北站,,,,,,,,,,,衡阳东,南宁南,,,,,阿房宫站,,,,,新丰镇,,,,,,,,,,,,,桂林北站,,,,,,,,头道桥站,,,,,,,,,,,盐泉北,,,,九江站,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,吴川,,,,,,,,,弋江,,,,,,,,,,,,,,,,,,,,永泰站,,新沈阳北站,,,,,@@,,郭磊庄站,临潼东站,,,,,,,,,,,衡阳南,崇左,,,,,,,,,,@@,,,,,,,,,,,,,桂林北站,,,,,,,,黄羊站,,,,,,,,,,,哈密,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,塘缀,,,,,,,,,湾_南,,,,,,,,,,,,,,,,,,,,涵江北站,,,,,,,小榄,,柴沟堡站,西安北站,,,,,,,,,,,,宁明,,,,,,,,,,钟家村,,,,,,,,,,,,,,,,,,,,,补隆淖站,,,,,,,,,,,柳树泉南,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,黄略,,,,,,,,,宣城 ,,,,,,,,,,,,,,,,,,,,莆田站,,,,,,,古镇,,西湾堡站,,,,,,,,,,,,,凭祥,,,,,,,,,,张桥,,,,,,,,,,,,,,,,,,,,,黄土档站,,,,,,,,,,,了墩北,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,塘口,,,,,,,,,郎溪,,,,,,,,,,,,,,,,,,,,@@,,,,,,,外海,,永嘉堡站,,,,,,,,,,,,,隘口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,巴彦高勒站,,,,,,,,,,,红层南,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,湛江西Ⅱ场 ,,,,,,,,,广德南,,,,,,,,,,,,,,,,,,,,南昌西站 ,,,,,,,江门东,,夏小堡站,,,,,,,,,,,,,@@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杭锦旗站,,,,,,,,,,,小草湖西,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,安吉,,,,,,,,,,,,,,,,,,,,南昌北站,,,,,,,礼乐,,天镇站,,,,,,,,,,,,,灵川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,磨石沟站,,,,,,,,,,,吐哈,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,湖州,,,,,,,,,,,,,,,,,,,,,,,,,,,新会,,罗文皂站,,,,,,,,,,,,,桂林西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大陆盖站,,,,,,,,,,,鄯善北,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,德清,,,,,,,,,,,,,,,,,,,,,,,,,,,江门 ,,阳高站,,,,,,,,,,,,,@@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桃司兔站,,,,,,,,,,,胜金北,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,杭州东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,王官人屯站,,,,,,,,,,,,,桂林西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,依克布浪站,,,,,,,,,,,吐鲁番北,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,@@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聚乐堡站,,,,,,,,,,,,,二塘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,那林桃_站,,,,,,,,,,,大河沿,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,肥东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,周士庄站,,,,,,,,,,,,,@@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大羊场站,,,,,,,,,,,盐湖西,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,合肥南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大同东站,,,,,,,,,,,,,柳州南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,碱柜站,,,,,,,,,,,乌鲁木齐南,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大同站,,,,,,,,,,,,,柳州东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,千里山站,,,,,,,,,,,乌鲁木齐,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,古店站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乌海北站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,孤山站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,源地站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,堡子湾站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乌海站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,五台洼站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中滩站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,丰镇站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黄白茨站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,监地站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乌海西站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新安庄站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,落石滩站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,永王庄站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,惠农站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,红砂坝站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,红果子站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,索家村站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,燕子墩站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,土贵乌拉站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石嘴山站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,纳继站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西大滩站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,苏集站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,暖泉站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,古营盘站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,芦花台站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,集宁南站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西湖站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,葫芦站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,银川站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三岔口站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,银川南站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八苏木站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平吉堡站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,十八台站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黄羊滩站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,哈拉站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玉泉营站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,马盖图站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大坝站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,姑家堡站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小坝站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卓资山站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青铜峡站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福生庄站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青分站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安居站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,分守岭站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三道营站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,渠口堡站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蒙古营站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,枣园堡站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,旗下营站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新市沟站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,民族站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中宁站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陶卜齐站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黄羊湾站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,郭家营站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,柳家庄站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白塔站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,镇罗堡站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南店站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中卫站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,呼和浩特站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,迎水桥站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,攸攸板站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,沙坡头站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台阁牧站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,孟家湾站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大里堡站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,长流水站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,毕克齐站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,红卫站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,察素齐站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一碗泉站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宋拉站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,干塘站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陶思浩站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小红山站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三八树站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,营盘水站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,美岱召站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大格达站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,老藏站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白墩子站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萨拉齐站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,长城站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公积坂站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,景泰站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东兴站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兴泉堡站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,古城湾站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,喜集水站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,包头东站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黄崖站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,万水泉站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,赵家水站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,包头站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,狼抱水站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,红岘台站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青龙桥西站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吴家窑站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八达岭站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,窦家沟站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,红砂岘站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,张家口南站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白银西站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,张家口站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朱家窑站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,丰水村站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三堡站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,土龙川站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青龙桥站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,皋兰站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,红圈沟站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,前长川站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,邵家堂站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
